X,Y,CoolPlot
91.65121373,97.48413318,49856684.02
47.83365338,28.4875104,37988002.55
66.88650876,21.30759058,34271031.77
44.92909752,10.83083282,39074782.05
47.01025462,45.09740725,39626474.5
57.05616747,52.49550221,38503516.65
88.24882721,83.35612023,33823741.76
56.72334033,12.53444139,37824051.87
53.66313892,97.46647944,74624871.4
89.57193129,64.98497366,17880358.16
1.394002944,28.68127304,40032811.93
55.23690387,7.941555012,38689242.54
9.338735205,92.33375038,47276189.26
96.52763276,35.95919161,12146443.1
72.03779534,22.57123005,32390432.65
85.15246407,43.89020287,20100087.72
38.16074966,71.55468369,50004382.13
95.12535299,42.97766328,10557321.48
4.087525412,46.37514881,40404510.06
89.58334758,31.55760748,20127933.17
33.01051943,11.64898556,39633151.45
41.36397484,34.43612319,39251994.37
88.3942186,58.20557545,17229875.65
15.74778775,73.15725284,45880128.63
31.79545606,11.28994018,39682855.28
67.45780248,30.0460047,32606517.11
73.47718002,50.09055302,29363935.19
21.09712961,26.04103021,40128033.58
57.92472406,54.51014702,38787786.07
68.7589033,44.90042981,31628039.01
63.78271819,18.55071802,35593581.1
94.20126715,2.744242306,37707950.64
25.12032545,78.26275966,50801183.67
28.0639187,45.87028749,41694730.14
68.25625795,20.54071843,34059594.1
21.75307107,9.506311351,39920834.82
32.30988923,18.48166029,39580594.16
96.25618197,9.918452248,31248269.49
17.34511404,27.94097406,40232551.81
53.73515292,96.72556304,73619749.09
36.96398247,11.915409,39460742.12
51.58955853,54.08946398,40737202.6
6.391009477,41.76593137,40454722.05
75.96730738,87.42890112,52438520.86
73.67676004,70.57127904,37670850.84
48.41414562,99.24585454,76064691.6
83.99772599,68.86752177,26620633.87
76.88238541,21.38606438,31033230.25
24.74557221,73.50487988,48713763.35
61.29659447,42.38627321,34905899.75
1.215557879,90.93597943,40913913.9
11.85205347,47.83395372,41217549.15
82.57167618,93.16952594,54328355.15
1.888155794,14.08589784,40005182.23
97.59456819,80.9371114,16509225.62
85.40634782,28.47976165,24230700.61
76.11680576,39.50402142,27271105.34
78.12201708,46.60053039,25687484.4
90.60626372,76.70372535,23834443.77
27.894828,5.769941104,39880118.61
24.24721421,19.4836016,39901586.4
60.389304,2.244747412,39506318.25
58.88129077,66.37265529,43667067.13
65.29074414,93.98471068,68044536.63
21.0816385,99.32639129,59727847.04
40.97168288,80.09584391,55544132.61
34.2328053,33.13899723,39916400.99
67.30988497,81.97838119,52083408.39
56.21907553,6.69266328,38827666.35
35.22762605,92.95991595,64235037.93
9.468143912,9.539977054,40000123.33
44.69544987,21.85757133,38515128.91
53.74013863,84.74354723,59553003.57
72.69457039,18.39073356,33387284.26
86.24327374,99.06429141,60298223.01
12.83455291,43.56893616,40969366.87
51.91209206,0.297472309,39958386.15
84.7070606,13.04753532,32257892.37
65.2326717,53.24139307,35065952.12
29.66111012,40.10235635,40866438.38
91.80118203,73.2562088,19414856.51
8.864124671,4.774183709,39997639.45
76.11071612,41.15663053,27160128.89
15.33583965,79.95907333,47551508.49
53.75914848,84.90139646,59709248.98
24.43183526,92.4958897,57985140.75
45.57076557,70.55795657,49330166.69
76.02170429,66.59908255,33196060.65
95.03443422,52.09450062,8722478.44
64.01626023,87.52421429,59960067.08
97.09258046,40.6149177,9330554.422
91.28242553,85.48114958,31998455.47
57.71112648,62.50667328,42079662.43
81.912587,89.19492324,49103964.96
3.251457664,97.25614638,42987745.47
13.1684692,54.1404773,41966153.48
14.60470124,65.22426863,43849291.93
75.04822264,62.00603106,31682028.28
85.47272716,58.56700038,20599739.5
29.64891211,22.02855302,39742799.76
65.61059024,54.69032108,35286031.48
70.2313179,95.79071041,68547656.01
80.4358367,46.25660136,23888486.47
17.08100402,34.53842294,40531629.55
83.41026293,43.27846887,21646540.34
40.78455919,72.99619523,50911327.45
91.142683,71.68117424,19297563.33
14.49143283,43.33461506,41047400.93
18.22045021,77.53595615,48024136.89
1.941568284,49.35904666,40233120.5
96.35685443,60.62707895,7233145.559
51.82354328,22.8283863,37439240.35
71.19548782,10.80471386,36190646.68
42.89506164,85.85188643,60366962.04
20.61423298,86.7519586,52698817.25
59.55993625,62.98366349,41573881.15
85.33226881,75.84745682,30105509.06
13.10164925,93.49823634,50498415.06
98.65685866,12.85150514,27868818.36
86.83761916,1.823458925,38806484.21
36.18342483,25.39113474,39389470.43
62.84795273,89.51561203,62858932.41
50.68901257,21.04529876,37731553.86
7.114516855,32.40814152,40230492.48
57.70446095,32.32203135,35738018.55
6.831557164,17.72599384,40032398.14
34.64613279,63.32307019,46163665.65
46.37751598,3.289444669,39673521.41
94.69384024,89.84242007,32383529.29
72.01273881,18.61643857,33512384.03
64.31542689,65.53084573,40665145.08
0.041617135,20.86238111,40000377.89
93.63230785,48.2294402,10913829.88
24.79636735,1.411089378,39978555.79
62.39928187,69.95901028,44367979.55
34.68282662,40.9807996,40677302.78
55.85054759,69.93930562,46922565.48
33.04293918,55.41770247,43624396.67
54.21893625,2.554553625,39593741.13
31.37079426,63.57850181,46099403.54
10.299618,61.37461295,42314095.39
65.44736813,47.50489779,33699024.96
38.37544703,75.94369985,52516565.36
81.95416876,51.38636995,22834938.63
94.59170485,13.20943813,29037981.12
3.000476029,49.81758921,40369623.85
2.957556572,29.40525024,40074437.53
12.75047842,16.41255754,40022349.26
94.98025261,4.613362935,36056409.83
36.83031739,15.14118369,39371402.35
23.0717547,63.14496943,45033442.18
34.22570904,73.34540867,50563712.66
4.852440287,21.93708785,40048720.33
97.50455548,38.51918216,9865707.401
95.70146648,98.03065677,44233378.64
74.10256655,1.935676428,39212888.83
67.47401567,10.28867702,36912890.18
84.73992666,32.39731789,23167543.18
53.6460854,58.18672021,41585067.31
68.67810107,98.34265094,73463270.73
28.34684993,25.79492123,39898972.41
47.13392376,37.14481848,38526071.31
93.67068195,64.27593346,12046760.4
77.08098104,33.84447789,27488284.85
67.99752292,52.75885815,33398456.58
26.39802922,25.75583455,39977228.05
51.71864767,30.79796685,37250292.98
3.53190919,20.35269029,40028879.89
96.1616315,71.34891156,11482877.87
88.27918587,71.75794884,23250892.7
23.40699839,52.94631584,42795180.26
13.43331729,93.64951009,50806141.7
47.55369306,84.50116674,59605868.83
26.77766214,88.50333582,56863816.34
90.83442335,84.02990776,30917972.87
92.130246,8.225564103,33618884.02
93.54943137,0.828098069,39322091.32
54.21532674,56.84471444,40899962.94
81.93407801,29.66848334,25820857.25
19.69341725,73.82674541,47360457.14
20.97885706,96.86439403,58172292.43
44.71109401,34.87368879,38779258.3
22.43427178,91.21124573,55993950.17
66.32059522,46.63102939,33122160.46
0.65447536,26.96445759,40012823.67
10.2190703,83.9235177,45950793.68
5.202424062,32.80114792,40178981.53
38.38367991,63.78845943,46355308.54
89.30365854,32.80351867,19789344.63
47.50402528,91.00305036,66045808.59
42.17972953,97.97719037,72318987.96
53.51259912,6.326279856,39044118.63
22.87288711,1.629673279,39980597.7
20.55418939,22.34018478,40035177.73
14.88661466,8.296473399,39981130.71
26.1217357,24.58569962,39949978.39
16.70514967,60.97430511,43502713.66
55.95954333,26.94358584,36373084.93
54.16970484,64.99888108,44543803.66
39.98516305,19.60886755,39047907
61.44381844,86.3147591,59489835.47
15.02084634,3.847465777,39987816.09
34.80118228,57.00535123,44044061.36
40.68542537,54.6251832,42952760.61
24.07844269,45.29882558,41605778.91
77.3120146,89.39209742,53917535.63
67.38817891,33.06461408,32317517.46
33.96038188,66.21000589,47263738.52
7.943697964,74.66988499,43269760.72
76.34193953,86.4813996,50899771.29
97.35031124,69.00017622,8321343.581
39.34747842,22.63427729,39077413.59
10.95695077,98.39624241,50308757.51
86.40836087,21.26883593,27109557.8
42.0500705,74.32683475,51740028.76
71.2592786,85.05308545,53067995.2
35.96302567,13.47028101,39461364.47
5.434400647,94.94959706,44636668.38
81.88181182,86.76285754,45847992.2
18.72101254,26.66002302,40179816.95
62.9882292,14.82794433,36499748.39
84.63980257,38.28034372,21536590.73
24.78509722,28.22779186,40127687.24
34.19522021,26.96248114,39592169.96
3.796975203,99.97523133,43788681.77
96.75198099,17.3392369,24800396.27
50.09698877,46.80682641,39252383.25
29.35401219,88.93258885,58397299.62
21.64032587,48.32302093,41952172.28
10.3097671,59.44398138,42100430.47
69.82981456,80.53448834,49051925.58
33.37534115,13.51762503,39579889.91
98.78396505,19.59381267,21855426.38
14.71522526,58.20797593,42716639.51
50.32850939,34.76779922,37682971.35
17.58751853,3.867826468,39979975.97
29.40609809,33.52826916,40255777.55
11.96232971,92.39901041,49278480.86
81.2459533,78.03268519,36755238.43
5.048653721,82.67997639,42842852.07
92.74996984,10.55343629,31688568.81
69.76555098,31.50557784,31483546.3
64.26276787,74.15235757,46522982.53
5.589652665,39.80551347,40345593.16
89.51251561,61.75920833,16790916.92
7.653089775,96.22958995,46776525.92
85.23496181,41.23482162,20442077.26
38.76803593,62.14657023,45684107.39
92.74043309,32.78474227,17117570.04
92.35189998,85.65374362,30568489.84
99.41661024,2.677929667,37370574.96
72.31843894,71.75521322,39578915.22
28.31704758,20.64068666,39780341.1
39.49006192,62.23075641,45684685.77
36.3489348,28.58367852,39476124.02
61.34374876,73.75008084,47582487.94
79.47369408,1.047051598,39474511.89
87.90801224,17.27216203,28719347.36
54.13629091,14.93087014,37811274.29
43.76600361,88.67812772,63086054.77
14.75002303,9.78892208,39982422.32
55.78846802,89.08593567,63974880.35
57.76977484,57.87355674,40040125.74
65.1482993,58.7544779,36967606.23
36.8861787,73.86836387,51160310.11
4.312138824,67.26685885,41307096.92
19.75860268,77.84929431,48721725.45
48.66042127,72.33402678,50082038.61
15.00638693,32.49138508,40404933.02
43.28732966,71.66197627,50117807
43.30459596,6.781146534,39462816.06
49.97962349,28.10040229,37600739.94
56.96822802,30.31637895,35982322.77
58.01805191,64.19811284,42813240.18
67.28105473,33.90054562,32296395.48
44.56003116,2.250931148,39801349.78
47.11060316,95.52595675,71078068.86
35.54097967,13.73139935,39475560.94
86.37945124,32.47836118,22026617.01
31.90308113,33.34077075,40099772.99
91.80472859,85.2481348,30914869.51
50.85422546,72.54845627,49876977.72
19.75206962,63.32017689,44526675.63
53.49502273,70.2865107,47815025.53
53.79646263,85.92129049,60746599.01
12.34436999,41.75841413,40820327.52
7.117774158,2.801953702,39999146.18
3.330284312,83.2955022,41921547.74
79.12304884,65.57453391,29828354.96
44.57561784,41.29142828,39480946.63
29.32398769,4.945328014,39878847.22
13.50582027,19.91130821,40057562.83
40.2924228,72.13422086,50404747.78
22.91341054,87.93675209,54523315.64
3.001348827,70.19076759,41036004.53
50.04042559,48.69199107,39675609.48
13.83028187,14.43940521,40003438.8
12.25316204,75.74625724,45185798.77
99.60171529,99.99027335,40772366.81
93.93338928,76.18230651,18390568.34
83.5304647,5.865784499,36598160.21
47.11568936,70.38639301,49067954.63
66.1695722,67.43518639,40754515.47
19.74958161,86.56620004,52144747.29
7.264815821,74.80030796,43011748.43
86.64366204,68.06796265,23050859.78
89.88380215,71.60798693,21003652.56
16.52078235,26.34062882,40183158.85
10.84832307,54.36125523,41673330.89
35.16530521,2.235644641,39903175.1
29.77516156,40.91507576,40959353.74
31.72565269,98.57199246,67238193.43
11.33032539,10.17166266,39997128.76
7.006765436,48.22491105,40769246.78
36.28940893,1.495696214,39928641.67
76.5938592,87.38784267,51847374.26
98.5148868,92.42444613,29411539.1
98.66833128,84.23608936,18060133.42
77.61136552,83.62100398,46288416.29
89.77614133,43.26307604,15965617.28
10.54685518,13.31725324,40009285.92
38.62936057,72.657121,50628487.91
65.04578789,34.9274494,33159295.73
19.75384176,57.07432342,43232660.11
7.381340313,78.25743452,43506154.56
65.762908,86.46314086,57917450.9
95.43900507,64.01870359,9388215.631
51.75323429,22.55360655,37467440.79
50.84609985,42.09292764,38258873.3
39.05211911,58.00774624,44167815.06
98.229102,4.421291204,35817952.97
91.00466947,86.78848384,34079470.7
33.9996785,72.37267721,50043936.65
27.75474786,6.416719139,39870142.14
48.85914044,12.15588643,38669932.04
33.43297842,77.234297,52516752.6
60.95315414,90.79680938,65063826.82
75.57331163,93.38993511,61246440.21
36.66321861,75.43079658,52017949.57
8.788510359,47.14531116,40888936.31
53.30721319,23.54066761,37129450.19
28.09414156,87.5991187,56942475.09
11.60048422,83.40476391,46600318.63
88.12846216,41.09522207,17988251.59
88.3935003,1.154484915,39202785.54
85.09294108,38.21119452,21203994.01
18.67352157,76.78963927,47955386.06
52.80286131,91.9051156,67459423.19
44.32490863,77.64078445,53983847.73
44.00670231,70.3477339,49325126.54
9.537030985,49.35692707,41103906.2
11.31276187,35.59313516,40458582.73
5.43677776,33.76825484,40203920.66
70.50530279,25.21218072,32293525.9
13.13845468,71.71478571,44683209.54
13.78585473,35.41614143,40519612.92
46.88143154,97.41415679,73300343.55
83.76104674,96.02641343,57736696.64
29.1144529,2.841186419,39930550.37
76.19345129,86.57902991,51151724.78
35.31255566,18.81685168,39406691.95
71.56946631,89.86983796,59002508.01
17.16752775,94.05355273,53807577.24
12.87786915,97.86008916,51859713.54
98.73777228,26.08889429,16639868.57
48.81128874,38.50878933,38309026.3
97.02949204,62.73810046,6648995.141
53.49155617,85.37639182,60221307.34
70.56845454,4.255551144,38509934.3
14.52227223,37.23250171,40635519.28
69.99286936,86.55422915,55706633.34
77.62932285,99.93610235,70728650.31
1.756629897,61.30332975,40404367.01
62.09654124,20.56665894,35615661.56
56.84408711,81.70534572,55997924.09
98.94017656,71.56355444,6949477.3
35.50774841,67.56442405,47926858.86
77.21617097,0.245691356,39886887.59
82.22435395,48.82487039,22428219.27
25.2353793,53.09219252,42923388.9
98.05638002,17.19961716,24282823.9
39.4443977,65.57964401,47100185.72
23.49377517,72.35747804,47961967.49
48.23927264,17.11614033,38320533.09
26.76301538,94.55432848,60811979.9
55.63633175,60.44804441,41878512.98
57.04719125,46.85774376,37169895.64
82.72592779,25.88993309,26778239.43
57.15088919,99.1400503,77182888.7
30.86120163,6.931844904,39806534.03
32.03978481,4.750444054,39847190.86
69.57173226,27.97605351,32102586.13
42.64521456,29.81293386,38817867.65
26.09178293,44.93859531,41569658.89
71.22964671,56.28383568,32359530.08
73.37990825,90.63117801,58816942.62
90.24433249,44.34812105,15277481.59
13.79030635,96.76857495,52242391.51
83.76963687,7.090640856,35861694.01
82.61553808,14.39199952,32130944.77
63.08144975,19.4554216,35580878.02
91.83296572,12.35866285,30602125.35
81.57753832,65.04438056,27137212.74
74.69877178,38.13430882,28247642.74
43.57520609,62.35418966,45404974.71
43.037794,20.75988241,38730144.72
18.10669447,30.83812157,40347945.22
93.75987885,77.95678646,20165306.63
1.798358978,77.08915543,40823417.02
73.44042463,17.42869739,33485285.23
65.0100953,32.51159607,33301406.5
55.18320055,8.579258695,38593161.13
19.37512849,40.93931819,41031667.36
59.95228718,6.516774512,38612324.31
72.68413059,59.90472092,32622343.16
36.22807538,57.8100928,44250549.99
14.48082845,34.29033755,40479735.68
44.52800789,58.65227158,43806103.72
77.59843422,31.95357947,27601056.88
55.48315019,4.794707093,39187188.29
72.9158323,69.26785323,37380275.2
59.98588741,88.44238201,62408229.48
69.28911761,35.87110674,31265422.41
25.78101217,47.19374217,41901205.5
44.91145283,46.24685731,40252841.54
65.30457358,83.58887176,54860928.2
14.05297787,98.89019427,53315822.09
59.1416682,10.31475601,37931172.83
14.36135369,40.21978908,40815229.78
3.245858295,58.97212434,40663670.02
59.35638688,46.86624168,36309271.35
69.54606322,72.42036987,42055190.39
76.12536047,93.84261352,61512601.99
96.30324561,6.030478924,34635018.09
14.61707983,63.17854213,43488808.5
16.56854846,84.40952367,49580652.08
4.290309419,3.476198987,39999905.7
90.19435505,51.79513367,14528945.26
51.2753843,81.51755566,56786031.3
96.89952164,33.65499804,13073119.71
9.29148267,13.536397,40012187.72
8.050980758,24.22317034,40101789.6
89.25012187,22.10177698,25250783.52
44.41183887,49.11897467,40960416.22
11.34622862,19.07729974,40050911.71
79.70774947,96.56533255,62871944.8
96.60645921,77.69864433,15261631.7
18.08366273,85.18916314,50676156.48
78.65440837,5.17650558,37492039.41
1.183652976,6.359065876,40000293.83
80.98243195,64.81415243,27627090.98
27.91830783,54.98324912,43444207.18
48.72271058,57.42461372,42584358.87
61.42616156,76.23455521,49546039.47
28.18307117,68.46372457,47511606.1
30.13428256,50.78556916,42557427.74
14.53727065,83.46574727,48196516.02
81.48669525,48.52627862,23054941.31
35.09682411,14.28200317,39484806.48
2.343837712,82.96839114,41337577.08
60.35485103,77.55330832,51101763.35
68.50976048,84.965415,54701035.68
85.52621741,76.42450597,30365307.47
47.60236946,35.04111858,38268398.07
31.58097806,84.82372854,56602517.92
69.38483864,0.089725182,39970028.58
8.414327861,1.424133046,39999175.89
22.09904248,82.96114239,51722851.78
38.87032676,77.81875733,53747466.7
49.32810402,58.69326226,42928919.65
44.47764944,63.48713077,45795353.07
82.29886108,2.722131696,38484293.14
25.66837931,88.31571665,56187631.97
15.82300198,14.28241641,39989518.56
3.025160633,72.36459462,41144371.94
94.32696196,0.852861758,39284267.6
51.18771134,64.60034786,45135449.92
60.5228561,22.44180854,35708794.47
97.0415752,63.06781004,6709059.942
5.294403444,78.61266317,42560473.16
91.74921087,99.48641234,53505753.17
59.85157913,89.14629187,63288858.54
5.358050931,73.10958288,42082527.86
41.09267799,39.36736529,39775431.48
88.5699674,14.62414314,30116165.14
49.14491247,45.11729742,39158203.31
81.79568404,25.34259233,27462417.24
58.38809634,80.51578838,54449601.7
86.55580866,54.06707038,18619498.54
70.51362488,89.50515076,59180144.39
1.295079314,82.31215258,40722072.36
65.93370017,28.05148619,33414965.05
19.05025899,21.66653048,40043969
99.62381779,79.97359445,11882457.36
78.59992061,35.89529122,26204994.73
84.93583559,80.41692306,34896315.78
90.42125681,9.07596182,33357882.13
26.10259806,12.13211725,39830843.17
71.99459534,21.04061867,32819017.88
82.09915457,26.04942204,27036235.61
34.08822474,67.10193597,47641384.77
15.04407253,17.93388094,40025711.8
86.6152876,68.80617128,23504127.33
33.76181495,29.28191749,39720787.22
48.15869822,70.11274384,48767305.84
15.10753856,30.23009525,40313124.68
56.529247,21.76502399,36651156.42
82.33667985,47.0219944,22313361.71
4.932170521,44.92631031,40441849.37
8.196586693,39.0294799,40465823.99
66.5575216,54.42165874,34681976.96
80.61886061,15.67386754,32097727.64
68.1877866,99.25367775,75204650.01
10.01572089,75.20904943,44185249.06
68.03795422,23.20077681,33542398.01
47.2838055,32.68409454,38195699.67
5.23108243,97.30323268,44805254.05
95.10326493,38.68384697,12230506.19
52.87635309,74.27015246,50682383.29
63.37283844,76.54872509,48943461.07
99.79511046,83.62772404,15251279
35.28861913,56.63109635,43920515.11
91.07920079,9.632689856,32803521.67
51.80299516,3.06692387,39575143.07
84.37400346,33.8076842,22953484.83
46.96893038,86.09516195,61053209.6
33.98436206,65.84815483,47118561.17
62.76285528,79.49234696,51873504.33
60.84801397,91.79997577,66391753.39
74.50379088,70.4142267,36890874.89
75.22993251,57.70369412,29886118.59
18.26865378,36.61900893,40673802.07
84.14211239,36.64173512,22311322.64
4.578506487,97.83223891,44277771.44
60.40049989,61.83888668,40656733.31
27.81989152,70.47660406,48221022.15
87.82587211,65.6530693,20377836.28
38.65582495,61.60174809,45478109.44
24.82330145,32.90654269,40381177.91
97.25782042,50.68776794,6034622.439
58.49225364,15.45518804,37123009.33
61.21179706,83.85719097,56862808.23
5.579981918,69.3321436,41847627.66
59.44340817,14.93432583,37061126.4
81.60081715,96.8985998,61591225.7
48.24328223,36.51239598,38248634.43
91.12338274,36.23064669,16920123.11
99.1017338,23.71804577,18237647.04
8.537208038,34.00935329,40314661.95
38.38720288,43.32854156,40671600.33
37.91836025,20.81646976,39207140.08
27.42724287,41.20564949,41068735.45
50.90379387,21.11926813,37693830.17
94.34935342,34.62194074,14837308.29
34.97308289,37.86918154,40279393.71
77.73571278,95.19131112,62336519.46
76.84104757,10.8770972,35163820.85
54.77343032,15.60713118,37643549.7
88.77089952,70.40714227,21730273.8
39.15104476,18.06085529,39146804.57
6.04213006,44.17714468,40511189.67
0.527923543,23.00960018,40006427.91
80.1471034,32.69373984,25969092.62
72.07014146,41.40193265,29616269.84
7.612563181,15.44048997,40021211.3
95.88187094,55.40116413,7469277.719
19.99480942,35.79716466,40631043.72
57.15815035,80.98743374,55238555.22
10.55315005,18.79901031,40048016.79
60.95047863,38.45988037,34758957.28
78.15261008,37.39705858,26236261.58
35.38852783,90.60248372,62304424.72
4.892546853,36.71092103,40237759.45
68.1608872,55.44382089,34059673.23
46.43725868,81.50717468,56983161.3
21.04158472,68.62612474,46161264.76
22.56558265,19.49946952,39943248.29
68.09029136,32.32445083,32095356.99
1.793943551,56.26069226,40319140.71
6.260085003,5.546494508,39999707.47
62.00691222,74.71195687,48047016.09
4.154709274,88.6880235,42891887.72
48.77298958,61.10259386,44037284.51
73.25888249,98.92533089,72027785.35
55.9120177,69.91408087,46887039.61
26.14712045,13.57568139,39822740.15
80.31758782,42.92093772,24112372.34
8.783016892,45.86395097,40816266.4
8.487649348,82.17074258,44658869.03
37.90275766,33.62363202,39609935.19
4.406753223,3.674502852,39999904.18
84.85364188,23.44604264,26769101.2
9.14184575,85.56665188,45661893.83
36.25195295,45.43726593,41235953.98
16.25132511,0.086741117,39999627.71
15.4216287,77.36839684,46858257.52
72.59874628,66.40239931,35847907.68
83.15169883,73.55126814,30799122.95
82.82944685,99.66758897,65368144.29
38.76708624,58.57876895,44379678.48
51.55764487,37.41175365,37572428.08
22.19319928,74.9871916,48538275.19
29.62299061,14.42161694,39713965.49
9.097879561,40.22246443,40561744.11
48.35874893,78.42002549,54452933.49
15.45310156,86.71644835,49756742.33
33.16065418,16.88618343,39543923.07
67.93573211,28.59381316,32622892.12
77.8680867,68.3465401,32590748.18
77.07916837,64.25761176,31024522.8
7.508967592,55.61826225,41268362.42
89.00560743,41.86884175,17010847.46
91.74093975,83.3577305,28774589.77
72.47735926,85.81891337,53135980.14
3.953096128,0.486564793,39999970.4
64.83035718,89.34545618,61892773.53
13.53592696,73.99051348,45299471.56
64.56926203,22.8266837,34623010.34
52.61295844,33.07372789,37086623.07
76.84195079,16.2768754,32946102
69.97099371,22.5130432,33086021.83
75.46946501,38.32559284,27774384.59
67.2656582,13.7359071,35993737.73
29.71405841,10.38881117,39760763.01
20.05393894,16.31177539,39955484.03
70.36357106,35.97249455,30743543.05
7.861399694,25.17500689,40113200.89
18.4529818,27.31668503,40204497.27
10.3795704,68.1577852,43210223.29
90.03098781,49.22779044,14816323.31
37.66565121,64.55288429,46682468.17
50.24691935,47.89084428,39443599.88
44.50935856,27.49171299,38500689.54
48.88295391,86.00804568,61054601.7
33.43367996,54.83229403,43462577.96
20.69226357,12.66671225,39929828.71
39.02379088,61.89332604,45574365.61
56.15348622,40.80334815,36589930.44
4.95358734,34.51672896,40199512.75
79.79039435,88.4513407,50283811.76
29.56773124,70.20592596,48416704.35
37.80662043,87.59882466,60679683.25
64.22989464,46.65674792,34160435.73
70.86140036,92.49006241,63155677.15
26.83312487,35.47285596,40512386.14
51.16498246,97.20013901,73967310.13
32.45859962,78.79475407,53184394.29
27.65858735,7.158821345,39858675.69
5.13680049,51.62236665,40699656.3
88.8489383,43.67958909,16768139.44
93.80605876,35.55738441,14866191.1
4.247999452,68.25654644,41345649.54
11.763357,82.04226228,46362426.05
48.26241324,6.018804927,39333914.63
53.05018614,27.87752536,36987219.34
49.24971972,48.25562025,39769638.49
36.21754937,79.4162183,54367569.45
15.30109622,39.10177797,40774694.18
42.45350544,30.21419849,38859164.84
40.77267265,31.61311146,39145397.08
98.62245174,83.12920761,16913920.63
26.32403932,86.85509264,55663629.74
83.54083631,24.86658435,26786388.72
68.96068128,1.148738997,39623378.19
66.79582994,11.43847637,36691050.91
49.63877662,92.57545597,68060050.3
11.12854737,17.08539917,40031955.4
64.73547003,10.50396079,37225449.78
27.57214533,32.78585231,40284471.31
63.30994641,8.994166638,37763742.05
55.17292767,72.07228118,48550781.87
24.98149729,69.23454459,47211229.9
8.826472192,77.34041473,44030073.95
3.243854003,10.23964337,40003133.18
12.08940619,63.35330872,42962124.06
17.0634552,55.83169592,42692294.29
84.42720967,93.69033995,53050938.25
0.706339451,60.24365245,40154414.34
27.31044141,3.357173607,39932648.5
18.69123481,27.04727771,40193216.52
17.02590565,68.86229491,45219873.29
96.18278617,48.70656093,7774663.846
43.1146777,90.43772564,64643318.62
49.43070612,62.4040759,44475478.38
32.39811728,35.56636696,40248119.39
76.75525746,16.64098459,32828761.75
88.92411914,97.14282504,53210004.51
86.8554456,65.0876485,21302175.42
90.92541188,60.48814991,14653036.68
32.25055849,44.54165928,41355849.93
67.18432511,17.93257592,34949340.4
86.61030257,8.633952169,34446319.56
86.36775555,4.57604979,37060152.77
85.47034351,72.16966277,27066667.65
97.85192107,55.76034722,4721030.351
4.559726396,59.73540767,40966265.39
51.52022333,73.17817933,50182107.89
79.975038,95.02793314,60020328.39
4.242250149,84.55949629,42558520.95
22.02980902,92.90741523,56673656.73
87.12491332,75.21666436,27331240.35
52.27700366,22.1821886,37401485.88
0.87196522,68.40536397,40279060.95
17.11730912,50.14631719,41906998.47
52.22574007,35.30741789,37269259.39
3.443230142,39.25680586,40206707.83
88.61333324,8.632263636,34050493.78
91.2618109,59.25915172,13948810.02
79.24339981,46.25127941,24825220.4
40.63893299,83.31334692,57909314.5
40.2227509,60.00435566,44785212.84
13.89791026,48.49595062,41454950.91
69.4051017,61.07023092,35390559.21
5.627759053,60.89480544,41259943.24
23.77955475,78.08302794,50270761.77
44.27952369,66.52728241,47261986.32
34.16028221,82.95475393,56193696.91
49.55618185,66.24263786,46343131.24
79.38971389,81.88081587,42611517.36
49.11309704,58.41642302,42870107.92
79.71837703,80.39300165,40692246.99
7.521032653,84.41757727,44488643.52
50.49777951,17.38883566,38026340.33
60.01493605,66.53334333,43293793.99
85.79558268,93.64839607,51321903.24
88.47467836,62.46729767,18304065.69
30.53400459,37.67708362,40560533.38
9.792972504,3.099504721,39997380.64
31.35980487,41.29617834,40934937.34
4.746520064,52.04959414,40663744.07
2.445156812,69.18018402,40808553.89
43.92437423,68.07062113,48085624.15
22.26493974,24.71968736,40063478.57
33.24460845,44.22987666,41251429.29
0.672175641,61.52254035,40156506.98
39.54080355,40.27038317,40092718.78
86.04509726,21.53718465,27139175.79
35.80273702,76.7322467,52653720.5
99.98096457,54.34244827,1733401.546
40.23467423,56.6847818,43636190.93
76.21457225,90.52000789,56455435.01
5.861750664,33.99918405,40223525.87
59.85462801,27.08064188,35381701.9
18.67400043,36.47917914,40668958.71
29.712469,96.15717954,63894717
55.83629492,45.22036797,37291221.09
63.66623866,24.82690756,34567331.59
74.14780133,56.80767884,30435084
95.17843113,60.5014782,8913056.315
62.34086969,85.16701997,57876900.79
34.92995177,43.70394002,41053235.28
0.129689977,7.094737553,40000046.3
60.29064998,66.05066661,42897986.16
67.81316358,99.68343175,76085164.35
92.99634925,40.76629493,13513628.6
51.42428562,32.06078616,37334767.46
37.99499942,52.2555246,42555311.83
40.71996436,27.78293085,38997396.82
62.79866692,80.09728388,52433675.21
7.426122477,98.97536864,47159648.85
57.79098452,87.46115661,61783011.34
35.57481358,41.09018181,40618090.86
28.70934195,69.66044876,48056323.51
95.21554116,1.566041356,38648521.17
60.86852839,83.55562277,56664304.16
72.4893908,88.13813341,56059710.48
87.16685656,85.02190611,37262814.12
40.55775587,30.44214924,39113254.63
55.38446396,35.91263901,36464108.5
66.73784167,5.711884149,38314600.36
62.5499692,24.08929453,34979085.42
88.71942679,20.10810744,26679378.63
97.41392345,85.28484111,21589887.81
36.33513103,99.76109193,71289675.03
4.387682221,4.926074221,40000108.38
58.5660401,77.49665125,51690483.92
49.94964333,70.26729855,48572843.8
30.22566553,68.39804412,47783055.22
